id,date,indicator,z_value,direction,fwd_ret_1d,fwd_ret_3d,fwd_ret_5d
KOSPI200,2025-09-26,basis_bp,1.5817946704667725,1,0.015362263102792761,0.024229216075892568,0.08319979488494345
KOSPI200,2025-09-26,lev_net,-1.6065580675639664,-1,0.015362263102792761,0.024229216075892568,0.08319979488494345
NDX,2025-09-26,oi_chg_w,-2.880484833759911,-1,0.00438706577593706,0.012120943050163202,0.01149492534296459
SPX,2025-09-26,asset_mgr_net,2.2421026650406843,1,0.00263554421636214,0.010160000905462985,0.010850857448513995
SPX,2025-09-26,basis_bp,1.5095958545351973,1,0.00263554421636214,0.010160000905462985,0.010850857448513995
SPX,2025-09-26,lev_net,-1.5201963392704205,-1,0.00263554421636214,0.010160000905462985,0.010850857448513995
SPX,2025-09-26,oi_chg_w,-2.8602656264422746,-1,0.00263554421636214,0.010160000905462985,0.010850857448513995
NDX,2025-09-25,basis_bp,1.6049819028595345,1,0.004366836348428826,0.011586510199838695,0.020307534217678835
NDX,2025-09-25,lev_net,-1.5413150426370212,-1,0.004366836348428826,0.011586510199838695,0.020307534217678835
NDX,2025-09-25,oi_chg_w,-3.1669340355388655,-1,0.004366836348428826,0.011586510199838695,0.020307534217678835
SPX,2025-09-25,asset_mgr_net,2.353030438346318,1,0.005901836747171263,0.012678772661035564,0.01675012403460574
SPX,2025-09-25,basis_bp,1.66943128417263,1,0.005901836747171263,0.012678772661035564,0.01675012403460574
SPX,2025-09-25,lev_net,-1.5706643959828244,-1,0.005901836747171263,0.012678772661035564,0.01675012403460574
SPX,2025-09-25,oi_chg_w,-3.135942951509479,-1,0.005901836747171263,0.012678772661035564,0.01675012403460574
NDX,2025-09-24,basis_bp,1.6414720404193996,1,-0.0043365013453078305,0.004398513992061703,0.012132479418656139
NDX,2025-09-24,lev_net,-1.605079624122393,-1,-0.0043365013453078305,0.004398513992061703,0.012132479418656139
NDX,2025-09-24,oi_chg_w,-3.543563882935283,-1,-0.0043365013453078305,0.004398513992061703,0.012132479418656139
SPX,2025-09-24,asset_mgr_net,2.481392411582511,1,-0.0050090613431266195,0.003501031993452086,0.01103198388944171
SPX,2025-09-24,basis_bp,1.6113327363545207,1,-0.0050090613431266195,0.003501031993452086,0.01103198388944171
SPX,2025-09-24,lev_net,-1.625520114652406,-1,-0.0050090613431266195,0.003501031993452086,0.01103198388944171
SPX,2025-09-24,oi_chg_w,-3.4951435208020594,-1,-0.0050090613431266195,0.003501031993452086,0.01103198388944171
NDX,2025-09-23,basis_bp,1.7905803391705948,1,-0.0031163173248379694,-0.0031049546338602907,0.004061009863530973
NDX,2025-09-23,lev_net,-1.503098279603939,-1,-0.0031163173248379694,-0.0031049546338602907,0.004061009863530973
NDX,2025-09-23,oi_chg_w,-3.716744708230651,-1,-0.0031163173248379694,-0.0031049546338602907,0.004061009863530973
SPX,2025-09-23,asset_mgr_net,2.6354339193105405,1,-0.002846617843333288,-0.001985862338385491,0.004737932772611142
SPX,2025-09-23,basis_bp,1.8380373706778779,1,-0.002846617843333288,-0.001985862338385491,0.004737932772611142
SPX,2025-09-23,lev_net,-1.6617928443566325,-1,-0.002846617843333288,-0.001985862338385491,0.004737932772611142
SPX,2025-09-23,oi_chg_w,-3.3728169202041345,-1,-0.002846617843333288,-0.001985862338385491,0.004737932772611142
NDX,2025-09-22,basis_bp,1.7052803336965137,1,-0.0073058388971851684,-0.014690793291005866,-0.006046616775261859
NDX,2025-09-22,oi_chg_w,2.2850024237206124,1,-0.0073058388971851684,-0.014690793291005866,-0.006046616775261859
SPX,2025-09-22,asset_mgr_net,1.7613813848747735,1,-0.005502159197012135,-0.01330043475723619,-0.004861257002801156
SPX,2025-09-22,basis_bp,1.8737384359316254,1,-0.005502159197012135,-0.01330043475723619,-0.004861257002801156
SPX,2025-09-22,lev_net,-2.2092305337178884,-1,-0.005502159197012135,-0.01330043475723619,-0.004861257002801156
SPX,2025-09-22,oi_chg_w,2.389471288473988,1,-0.005502159197012135,-0.01330043475723619,-0.004861257002801156
NDX,2025-09-19,basis_bp,-2.380052018528865,-1,0.005474658646769104,-0.004981663367341738,-0.004970321937972644
NDX,2025-09-19,oi_chg_w,2.3043534568621657,1,0.005474658646769104,-0.004981663367341738,-0.004970321937972644
SPX,2025-09-19,asset_mgr_net,1.8283259039636093,1,0.004410046474333074,-0.00395981744366769,-0.0031000228667991125
SPX,2025-09-19,basis_bp,-2.0006086099157154,-1,0.004410046474333074,-0.00395981744366769,-0.0031000228667991125
SPX,2025-09-19,lev_net,-2.3013243086557074,-1,0.004410046474333074,-0.00395981744366769,-0.0031000228667991125
SPX,2025-09-19,oi_chg_w,2.3414435480102718,1,0.004410046474333074,-0.00395981744366769,-0.0031000228667991125
NDX,2025-09-18,basis_bp,-1.618923228724236,-1,0.007007161783206817,0.005122872917163068,-0.0023545424515674096
NDX,2025-09-18,oi_chg_w,2.3413289312130305,1,0.007007161783206817,0.005122872917163068,-0.0023545424515674096
SPX,2025-09-18,asset_mgr_net,1.9024075496540018,1,0.004885418870829605,0.0037635873986747725,-0.0041073447750277214
SPX,2025-09-18,basis_bp,-1.5494429320922118,-1,0.004885418870829605,0.0037635873986747725,-0.0041073447750277214
SPX,2025-09-18,lev_net,-2.4080672654263275,-1,0.004885418870829605,0.0037635873986747725,-0.0041073447750277214
SPX,2025-09-18,oi_chg_w,2.3261427909270456,1,0.004885418870829605,0.0037635873986747725,-0.0041073447750277214
KOSPI200,2025-09-17,basis_bp,1.5285818996676204,1,0.01788046853251668,0.02419752028951372,0.028694404591104616
NDX,2025-09-17,basis_bp,-1.7635210384058366,-1,0.009544424366997983,0.022184104548354622,0.011554014507847654
NDX,2025-09-17,oi_chg_w,2.3945677900128626,1,0.009544424366997983,0.022184104548354622,0.011554014507847654
SPX,2025-09-17,asset_mgr_net,1.9847705952263532,1,0.004789119185128365,0.014150749727187328,0.0056997154137110595
SPX,2025-09-17,basis_bp,-1.7241085671802983,-1,0.004789119185128365,0.014150749727187328,0.0056997154137110595
SPX,2025-09-17,lev_net,-2.5325306679019133,-1,0.004789119185128365,0.014150749727187328,0.0056997154137110595
SPX,2025-09-17,oi_chg_w,2.33513689738662,1,0.004789119185128365,0.014150749727187328,0.0056997154137110595
KOSPI200,2025-09-16,lev_net,3.2598181054945865,1,-0.01239293644919115,0.0012477529872052529,0.018377921116633278
KOSPI200,2025-09-16,oi_chg_w,3.738760208243804,1,-0.01239293644919115,0.0012477529872052529,0.018377921116633278
NDX,2025-09-16,basis_bp,-1.6731533293325695,-1,-0.002082888117037607,0.01450096295457115,0.012602651858450775
NDX,2025-09-16,oi_chg_w,2.4819259967930325,1,-0.002082888117037607,0.01450096295457115,0.012602651858450775
SPX,2025-09-16,asset_mgr_net,2.0869846888105044,1,-0.0009701681605103207,0.008718358121017733,0.007592247641723393
SPX,2025-09-16,basis_bp,-1.5979380978631341,-1,-0.0009701681605103207,0.008718358121017733,0.007592247641723393
SPX,2025-09-16,lev_net,-2.7300603508597074,-1,-0.0009701681605103207,0.008718358121017733,0.007592247641723393
SPX,2025-09-16,oi_chg_w,2.426138180602809,1,-0.0009701681605103207,0.008718358121017733,0.007592247641723393
KOSPI200,2025-09-15,basis_bp,2.3988347273562236,1,0.017647691811040644,0.02300656408049062,0.029355428817389617
KOSPI200,2025-09-15,oi_chg_w,1.510036035541888,1,0.017647691811040644,0.02300656408049062,0.029355428817389617
NDX,2025-09-15,basis_bp,-1.6235243254599074,-1,-0.0008038805587368136,0.006631793520315954,0.019235007032648355
SPX,2025-09-15,asset_mgr_net,1.612386814917896,1,-0.0012879303382402618,0.002521461876590303,0.011861964632218003
SPX,2025-09-15,basis_bp,-1.5273784292274313,-1,-0.0012879303382402618,0.002521461876590303,0.011861964632218003
SPX,2025-09-15,lev_net,-1.5248065904564672,-1,-0.0012879303382402618,0.002521461876590303,0.011861964632218003
KOSPI200,2025-09-12,asset_mgr_net,1.5907033659996874,1,0.004127587846306735,0.009184423218221882,0.023123136102346953
KOSPI200,2025-09-12,basis_bp,2.3409239060630305,1,0.004127587846306735,0.009184423218221882,0.023123136102346953
KOSPI200,2025-09-12,lev_net,2.8378644994486986,1,0.004127587846306735,0.009184423218221882,0.023123136102346953
NDX,2025-09-12,basis_bp,-1.5307059360701125,-1,0.008367435601576378,0.005458200478451802,0.022167372870535385
SPX,2025-09-12,asset_mgr_net,1.6793443893400608,1,0.004706619226962694,0.002439148108371647,0.012160737717160197
SPX,2025-09-12,basis_bp,-1.6440409748185651,-1,0.004706619226962694,0.002439148108371647,0.012160737717160197
SPX,2025-09-12,lev_net,-1.5877982401875932,-1,0.004706619226962694,0.002439148108371647,0.012160737717160197
KOSPI200,2025-09-11,asset_mgr_net,2.236723295398073,1,0.019251101321585917,0.04151982378854635,0.04700440528634364
SPX,2025-09-11,asset_mgr_net,1.7522301212178784,1,-0.00048276131466740146,0.0029282182920211675,0.006753692182698501
SPX,2025-09-11,basis_bp,-1.5729909971468272,-1,-0.00048276131466740146,0.0029282182920211675,0.006753692182698501
SPX,2025-09-11,lev_net,-1.6558686998223262,-1,-0.00048276131466740146,0.0029282182920211675,0.006753692182698501
KOSPI200,2025-09-10,asset_mgr_net,2.6075394085426864,1,0.008776802577491472,0.0324408399066769,0.03764026219308958
KOSPI200,2025-09-10,lev_net,2.9876146660735285,1,0.008776802577491472,0.0324408399066769,0.03764026219308958
KOSPI200,2025-09-10,oi_chg_w,-2.7632393248280454,-1,0.008776802577491472,0.0324408399066769,0.03764026219308958
SPX,2025-09-10,asset_mgr_net,1.7833520927846798,1,0.008485890387959882,0.012743300040410688,0.010457691346845266
SPX,2025-09-10,lev_net,-1.7279339918472894,-1,0.008485890387959882,0.012743300040410688,0.010457691346845266
KOSPI200,2025-09-09,lev_net,1.526681166826436,1,0.019874002900652776,0.048631254532269796,0.07154187817258895
KOSPI200,2025-09-09,oi_chg_w,-5.867387922243114,-1,0.019874002900652776,0.048631254532269796,0.07154187817258895
SPX,2025-09-09,asset_mgr_net,1.8223015786479888,1,0.002983469943562689,0.011006367230039338,0.01445655494805198
SPX,2025-09-09,lev_net,-1.8067237541025092,-1,0.002983469943562689,0.011006367230039338,0.01445655494805198
KOSPI200,2025-09-08,oi_chg_w,-5.0902984093008685,-1,0.01478670806025062,0.044038174083017134,0.06852937794641822
KOSPI200,2025-09-05,oi_chg_w,-1.7574221911295402,-1,0.004597329390565008,0.03971260915769537,0.06902924733170068
KOSPI200,2025-09-04,basis_bp,-2.7126982024583874,-1,0.001249074759437585,0.02072538860103612,0.050148038490007485
SPX,2025-08-29,lev_net,-2.1403506726933643,-1,-0.006922279936861564,0.006473472277775283,0.005400732785452389
SPX,2025-08-28,lev_net,-2.2531110228114524,-1,-0.00639818429357164,-0.008243810045638233,-0.0031313906650358714
SPX,2025-08-27,lev_net,-2.38240034867956,-1,0.0031567194195349924,-0.010161363945069057,0.0031906958516434436
KOSPI200,2025-08-26,lev_net,-1.8188276516775759,-1,0.0020958990242425646,0.0016534314524578875,-0.0029342586339397014
SPX,2025-08-26,lev_net,-2.4876889166184077,-1,0.0023909843081744153,-0.0008784764214828655,-0.0027343550885819967
NDX,2025-08-25,asset_mgr_net,1.5958955094844403,1,0.004255158783889712,0.011860517235744217,-0.008302878993942886
NDX,2025-08-22,asset_mgr_net,1.66048224799637,1,-0.003085768915846554,0.00288237830205329,-0.0035193973719804816
NDX,2025-08-21,asset_mgr_net,1.7306809546335544,1,0.015362982921513835,0.01653700594674601,0.024235376467602654
NDX,2025-08-20,asset_mgr_net,1.8074271473318824,1,-0.004601815557747191,0.007571712514848228,0.01360366203004415
NDX,2025-08-19,asset_mgr_net,1.8881519336865584,1,-0.005781507428128774,0.004847155291546779,0.006009019291903561
NDX,2025-08-18,asset_mgr_net,1.9092571406862608,1,-0.013873389864221264,-0.024086424638912418,-0.012151189582459088
SPX,2025-08-18,asset_mgr_net,1.7430705179274426,1,-0.005858103118756786,-0.012246572286999768,-0.0015242440125988743
SPX,2025-08-18,lev_net,-1.7637053631740809,-1,-0.005858103118756786,-0.012246572286999768,-0.0015242440125988743
NDX,2025-08-15,asset_mgr_net,2.001644756514732,1,7.124865533603142e-05,-0.019504834200672505,-0.009022880290727509
SPX,2025-08-15,asset_mgr_net,1.782512793374404,1,-0.00010076318078544588,-0.008375456784253998,0.0026528500233549135
SPX,2025-08-15,lev_net,-1.84807350235315,-1,-0.00010076318078544588,-0.008375456784253998,0.0026528500233549135
NDX,2025-08-14,asset_mgr_net,2.105131016946239,1,-0.005050642879498302,-0.01878405787017745,-0.02894623424332432
SPX,2025-08-14,asset_mgr_net,1.8239913759476933,1,-0.0028971350972291088,-0.008838149185095845,-0.015207468237571131
SPX,2025-08-14,lev_net,-1.9414253222271989,-1,-0.0028971350972291088,-0.008838149185095845,-0.015207468237571131
NDX,2025-08-13,asset_mgr_net,2.2001771391478147,1,-0.0006960284366803737,-0.005672316461911908,-0.025135970821675513
SPX,2025-08-13,asset_mgr_net,1.9049060665380984,1,0.00030309080129242716,-0.0026954240990864076,-0.01094864551484509
SPX,2025-08-13,lev_net,-2.0432265251113226,-1,0.00030309080129242716,-0.0026954240990864076,-0.01094864551484509
NDX,2025-08-12,asset_mgr_net,2.308695448484702,1,0.00041275898824078006,-0.005332767476099232,-0.019062288264388605
SPX,2025-08-12,asset_mgr_net,1.9941544248504686,1,0.0032300788824048965,0.0006267746874535352,-0.005335235827574336
SPX,2025-08-12,lev_net,-2.1579631256929335,-1,0.0032300788824048965,0.0006267746874535352,-0.005335235827574336
NDX,2025-08-11,asset_mgr_net,1.8372359283611477,1,0.013285725493093592,0.012998401495645462,0.007953918577144226
NDX,2025-08-08,asset_mgr_net,1.9095966762127419,1,-0.0035846726396044915,0.010070171404180872,0.004269180914503012
NDX,2025-08-07,asset_mgr_net,1.9902036404723396,1,0.009480320512675888,0.01922526597981089,0.01893625778562269
NDX,2025-08-06,asset_mgr_net,2.0707909547037273,1,0.003194943580206555,0.009075335293575515,0.022903671684551874
NDX,2025-08-05,asset_mgr_net,2.1696893229640244,1,0.012879976357394352,0.025749176764029436,0.03565117246162508
NDX,2025-08-04,asset_mgr_net,1.9061193093249074,1,-0.007333291331748981,0.008664595561802546,0.014577048537435244
SPX,2025-08-04,lev_net,-1.6237708791180159,-1,-0.004857865996303334,0.001589281839460055,0.006873723022494227
KOSPI200,2025-08-01,asset_mgr_net,-2.7371472998500153,-1,0.009673892374976178,0.02367370222475751,0.03030519110096974
KOSPI200,2025-08-01,lev_net,-1.925303565931352,-1,0.009673892374976178,0.02367370222475751,0.03030519110096974
NDX,2025-08-01,asset_mgr_net,1.9880236171731513,1,0.01868352264707762,0.02423762196139534,0.037251127538274975
SPX,2025-08-01,lev_net,-1.6776585198814449,-1,0.01473710033091602,0.0171609691216994,0.024277042739179855
KOSPI200,2025-07-31,asset_mgr_net,-1.9530093294461286,-1,-0.04076607387140907,-0.016757865937072514,-0.007409940720474184
NDX,2025-07-31,asset_mgr_net,2.0815331383145392,1,-0.019588520112045482,-0.008594950889059372,0.007382603009822741
SPX,2025-07-31,lev_net,-1.73732300724033,-1,-0.015992133140148468,-0.006341334804377152,9.620220054262774e-05
NDX,2025-07-30,asset_mgr_net,2.189676183263268,1,-0.005452507142648,-0.006716557139092361,-0.0013009449629167724
SPX,2025-07-30,lev_net,-1.8038768284406987,-1,-0.0036948193411530106,-0.00518002191506417,-0.00280372849232291
NDX,2025-07-29,asset_mgr_net,2.3167167053576083,1,0.0015921098388198551,-0.02338180888816266,-0.01243077464523179
SPX,2025-07-29,lev_net,-1.878757475310484,-1,-0.0012494327466496813,-0.02085277348854242,-0.011249646580373418
NDX,2025-07-23,asset_mgr_net,1.5408581341253387,1,0.0024806997193898006,0.00836956835200886,0.007900732210746275
NDX,2025-07-22,asset_mgr_net,1.5961365144633506,1,0.004285114357364561,0.00904759456980031,0.010610698872249635
KOSPI200,2025-07-21,lev_net,1.8290536075887456,1,-0.014980670103092786,-0.010424337260677485,-0.002738402061855716
NDX,2025-07-21,asset_mgr_net,2.061761920660599,1,-0.005025028666963638,0.0017173636656167002,0.0076017482361043776
NDX,2025-07-18,asset_mgr_net,2.1865380148235984,1,0.0049680253754575965,0.004202795354697253,0.008964885197291217
NDX,2025-07-17,asset_mgr_net,2.3372358854895676,1,-0.0006750159805400946,-0.000756928412427027,0.0060143864631920785
SPX,2025-07-17,lev_net,-1.5337683030562725,-1,-9.048620868445933e-05,0.0019468879296127284,0.010479031817726803
NDX,2025-07-16,asset_mgr_net,2.5242843887790225,1,0.0075554522208896024,0.011877518409471488,0.011107027175056183
SPX,2025-07-16,lev_net,-1.5934949255857125,-1,0.00537376740890938,0.006689321173945384,0.015200274273783343
NDX,2025-07-15,asset_mgr_net,2.7651213209536873,1,0.0010216857516187616,0.007904046374001439,0.00782143073557795
SPX,2025-07-15,lev_net,-1.6608427219320487,-1,0.003193657417327689,0.00849332380298451,0.010548187956412658
NDX,2025-07-14,asset_mgr_net,1.763536583869873,1,0.001267039380937529,0.009862774003568386,0.014194737808644886
NDX,2025-07-14,lev_net,1.8580161212871562,1,0.001267039380937529,0.009862774003568386,0.014194737808644886
SPX,2025-07-14,lev_net,-1.842964993145523,-1,-0.003956298214731202,0.004594325398225685,0.005908859246186893
NDX,2025-07-11,asset_mgr_net,1.8556274771699814,1,0.0032936468436555177,0.005591209008281917,0.012504986639279014
NDX,2025-07-11,lev_net,1.963922868239626,1,0.0032936468436555177,0.005591209008281917,0.012504986639279014
SPX,2025-07-11,lev_net,-1.9465713390747612,-1,0.001407413809457303,0.0006310468169654637,0.005917175456288115
NDX,2025-07-10,asset_mgr_net,1.9639433147705276,1,-0.0021314819993975,0.002423647489802283,0.011029311427965371
NDX,2025-07-10,lev_net,2.0904125226437196,1,-0.0021314819993975,0.002423647489802283,0.011029311427965371
SPX,2025-07-10,lev_net,-2.070002569919321,-1,-0.0032975229626984737,-0.005843552150760267,0.0026908701669721147
NDX,2025-07-09,asset_mgr_net,2.0938885754204946,1,-0.0015591747521148669,-0.0004058313289485582,0.0018832589579727
NDX,2025-07-09,lev_net,2.245153320566429,1,-0.0015591747521148669,-0.0004058313289485582,0.0018832589579727
SPX,2025-07-09,lev_net,-2.2205137491663653,-1,0.0027462050044453346,0.0008462514995530857,7.03195626527986e-05
NDX,2025-07-08,asset_mgr_net,2.253777264365154,1,0.007164935468951361,0.0034511825645036076,0.008031796132542013
NDX,2025-07-08,lev_net,2.440517617777702,1,0.007164935468951361,0.0034511825645036076,0.008031796132542013
SPX,2025-07-08,lev_net,-2.409718071984674,-1,0.0060621034026635545,0.005498332727444488,0.002929834943350418
NDX,2025-07-07,lev_net,2.302919683238464,1,0.000735255374682442,0.006333958156909292,0.007496419289106271
NDX,2025-07-03,lev_net,2.526329767164749,1,-0.007932856213447192,-9.011018126325876e-05,-0.00377711131357672
NDX,2025-07-02,lev_net,2.831076783013087,1,0.009940869419997833,0.0026658275141280274,0.008275331054647728
NDX,2025-07-01,basis_bp,1.5639801632525134,1,0.007285292831930468,0.009228501000495104,0.017206915436818182
NDX,2025-07-01,lev_net,3.2825770896674595,1,0.007285292831930468,0.009228501000495104,0.017206915436818182
SPX,2025-07-01,basis_bp,1.6634753600703909,1,0.004745096791088033,0.005158142057319903,0.010527572957675035
KOSPI200,2025-06-30,basis_bp,2.069149261877703,1,0.0040038591413409375,0.015291847563916994,-0.00381090207428858
KOSPI200,2025-06-30,lev_net,-1.668653860892623,-1,0.0040038591413409375,0.015291847563916994,-0.00381090207428858
NDX,2025-06-30,basis_bp,1.619305872164817,1,-0.008857481359458519,0.00828788114836021,0.0010247464336041734
NDX,2025-06-30,lev_net,1.8433423486374272,1,-0.008857481359458519,0.00828788114836021,0.0010247464336041734
NDX,2025-06-30,oi_chg_w,-2.0588883030486542,-1,-0.008857481359458519,0.00828788114836021,0.0010247464336041734
SPX,2025-06-30,basis_bp,1.6497427283124173,1,-0.001118531087121899,0.011990410881936642,0.003315066772701769
SPX,2025-06-30,oi_chg_w,-2.2414245556598846,-1,-0.001118531087121899,0.011990410881936642,0.003315066772701769
KOSPI200,2025-06-27,lev_net,-2.250977712182844,-1,0.00455514634619103,0.004143244814886593,4.8459003682888024e-05
NDX,2025-06-27,basis_bp,1.7724790249316975,1,0.006426256618629056,0.004779020776580101,0.0067173939610887246
NDX,2025-06-27,lev_net,1.978068932758093,1,0.006426256618629056,0.004779020776580101,0.0067173939610887246
NDX,2025-06-27,oi_chg_w,-2.2425541452406446,-1,0.006426256618629056,0.004779020776580101,0.0067173939610887246
SPX,2025-06-27,basis_bp,1.874245127451151,1,0.005164427424532603,0.008804387315208828,0.009219101333784563
SPX,2025-06-27,oi_chg_w,-2.4766011662504277,-1,0.005164427424532603,0.008804387315208828,0.009219101333784563
KOSPI200,2025-06-26,lev_net,-1.8106997870457884,-1,-0.007073088582014164,0.001443487465716986,0.01270268969831112
NDX,2025-06-26,basis_bp,1.9726261126938875,1,0.0038717439779929474,0.0013739653278008745,0.01869631737963906
NDX,2025-06-26,lev_net,2.147726888602014,1,0.0038717439779929474,0.0013739653278008745,0.01869631737963906
NDX,2025-06-26,oi_chg_w,-2.486615399936827,-1,0.0038717439779929474,0.0013739653278008745,0.01869631737963906
SPX,2025-06-26,basis_bp,2.2387906609349892,1,0.005218970885222163,0.009280175917436573,0.022525586577644585
SPX,2025-06-26,oi_chg_w,-2.806387092856894,-1,0.005218970885222163,0.009280175917436573,0.022525586577644585
NDX,2025-06-25,basis_bp,2.195956741591337,1,0.00942311700363696,0.01984327214003012,0.01817407642887492
NDX,2025-06-25,lev_net,2.3706022958291437,1,0.00942311700363696,0.01984327214003012,0.01817407642887492
NDX,2025-06-25,oi_chg_w,-2.833592948098445,-1,0.00942311700363696,0.01984327214003012,0.01817407642887492
SPX,2025-06-25,basis_bp,2.5767221085570946,1,0.008020121275230219,0.018513964861345267,0.02220226687347271
SPX,2025-06-25,oi_chg_w,-3.3178911927651904,-1,0.008020121275230219,0.018513964861345267,0.02220226687347271
NDX,2025-06-24,basis_bp,2.434435505001111,1,0.002127967443867229,0.015487680989893393,0.012961000201909156
NDX,2025-06-24,lev_net,2.681970507731344,1,0.002127967443867229,0.015487680989893393,0.012961000201909156
NDX,2025-06-24,oi_chg_w,-3.384666801002179,-1,0.002127967443867229,0.015487680989893393,0.012961000201909156
SPX,2025-06-24,basis_bp,2.9233177501387924,1,-3.2861029504172024e-06,0.013277619194367762,0.017371382130893398
SPX,2025-06-24,oi_chg_w,-4.278164724896523,-1,-3.2861029504172024e-06,0.013277619194367762,0.017371382130893398
